"season","month","weekday","hour","isweekday","isholiday","weathertype","temperature","humidity","windspeed","count"
4,12,6,2,0,0,2,11.48,56,15.0013,3.57025164061995
4,12,6,3,0,0,1,10.66,60,12.998,2.55972190637099
4,12,6,4,0,0,1,9.84,65,11.0014,1.51988224454455
4,12,6,5,0,0,2,10.66,60,12.998,1.51988224454455
4,12,6,6,0,0,2,10.66,56,19.0012,2.10618056274587
4,12,6,7,0,0,2,10.66,56,15.0013,2.27349476220013
4,12,6,8,0,0,2,10.66,56,15.0013,3.5941866521041
4,12,6,9,0,0,2,10.66,56,16.9979,4.38778173430277
4,12,6,10,0,0,2,10.66,52,19.0012,5.41942638992626
4,12,6,11,0,0,2,11.48,45,22.0028,5.69412457380456
4,12,6,12,0,0,2,11.48,45,19.0012,6.00136888716624
4,12,6,13,0,0,2,11.48,48,16.9979,5.93418423984539
4,12,6,14,0,0,1,11.48,45,23.9994,5.94267408964301
4,12,6,15,0,0,1,11.48,45,19.0012,5.86528364681748
4,12,6,16,0,0,1,11.48,45,15.0013,5.81241856875973
4,12,6,17,0,0,1,10.66,48,15.0013,5.24795972053081
4,12,6,18,0,0,1,10.66,48,26.0027,5.1575514272822
4,12,6,19,0,0,3,9.84,65,22.0028,4.48225756262964
4,12,6,20,0,0,1,9.02,69,16.9979,4.48225756262964
4,12,6,21,0,0,1,8.2,75,11.0014,4.32243593110251
4,12,6,22,0,0,1,8.2,75,11.0014,4.0388625711096
4,12,7,0,0,0,1,8.2,75,8.9981,3.86036277165321
4,12,7,1,0,0,1,8.2,69,7.0015,3.25603474882648
4,12,7,2,0,0,1,9.02,55,7.0015,3.10700905689662
4,12,7,3,0,0,1,9.02,55,15.0013,2.16417655412005
4,12,7,4,0,0,1,9.02,55,15.0013,0.213567546567729
4,12,7,5,0,0,1,8.2,59,7.0015,1.06731624252221
4,12,7,6,0,0,1,8.2,59,8.9981,0.737812803212854
4,12,7,7,0,0,1,8.2,59,11.0014,1.77201595150857
4,12,7,9,0,0,1,9.02,64,11.0014,4.0577617399466
4,12,7,10,0,0,1,9.84,60,16.9979,4.81131620430856
4,12,7,11,0,0,2,9.84,60,15.0013,5.49091155305913
4,12,7,12,0,0,1,10.66,60,15.0013,5.86528364681748
4,12,7,13,0,0,1,12.3,49,19.9995,5.86528364681748
4,12,7,14,0,0,1,12.3,49,19.0012,5.78558664938185
4,12,7,15,0,0,1,13.12,45,19.0012,5.67544332347308
4,12,7,16,0,0,1,11.48,48,16.9979,5.91712394254351
4,12,7,17,0,0,1,11.48,46,11.0014,4.90274314402318
4,12,7,18,0,0,1,11.48,45,12.998,4.92822168056529
4,12,7,19,0,0,1,10.66,52,8.9981,4.88989940211747
4,12,7,20,0,0,1,9.84,60,7.0015,4.45121674439659
4,12,7,22,0,0,1,9.02,75,12.998,3.33979413194887
4,12,7,23,0,0,1,8.2,75,7.0015,2.97782371751616
4,12,1,0,1,0,1,8.2,75,6.0032,2.10618056274587
4,12,1,1,1,0,1,7.38,80,6.0032,1.69353895937081
4,12,1,2,1,0,1,7.38,80,6.0032,0.737812803212854
4,12,1,3,1,0,1,6.56,86,6.0032,0.737812803212854
4,12,1,4,1,0,1,6.56,86,8.9981,0.916335003091897
4,12,1,5,1,0,1,5.74,93,7.0015,2.32519332155321
4,12,1,6,1,0,1,6.56,86,7.0015,3.79714335493283
4,12,1,7,1,0,1,7.38,74,7.0015,5.5209431541225
4,12,1,8,1,0,1,8.2,75,12.998,7.05057061593662
4,12,1,9,1,0,1,9.02,69,15.0013,5.44005743764199
4,12,1,10,1,0,1,9.84,67,12.998,4.51286687638612
4,12,1,11,1,0,1,10.66,65,16.9979,4.78451904170522
4,12,1,12,1,0,1,12.3,61,22.0028,4.96593013930703
4,12,1,13,1,0,1,13.94,49,22.0028,4.97836715447415
4,12,1,14,1,0,1,14.76,46,15.0013,4.91551694168625
4,12,1,15,1,0,1,15.58,46,11.0014,5.18046875652202
4,12,1,16,1,0,1,16.4,40,16.9979,5.68480064472443
4,12,1,17,1,0,1,15.58,46,12.998,6.93884881107998
4,12,1,18,1,0,1,14.76,50,12.998,6.79158574495249
4,12,1,19,1,0,2,14.76,53,11.0014,6.05882418426854
4,12,1,20,1,0,1,16.4,40,11.0014,5.6660523286674
4,12,1,21,1,0,2,14.76,53,8.9981,4.78451904170522
4,12,1,22,1,0,2,14.76,57,11.0014,4.49761527922688
4,12,1,23,1,0,1,14.76,53,11.0014,3.61782367468086
1,1,7,1,0,0,1,14.76,66,8.9981,4.27208872664615
1,1,7,4,0,0,1,11.48,81,6.0032,1.42260851646908
1,1,7,5,0,0,1,11.48,81,7.0015,1.06731624252221
1,1,7,6,0,0,1,10.66,93,8.9981,0.516001858451871
1,1,7,7,0,0,1,10.66,93,11.0014,1.31638990309835
1,1,7,8,0,0,1,10.66,87,7.0015,1.91589545798165
1,1,7,9,0,0,1,10.66,93,7.0015,3.07561406137541
1,1,7,10,0,0,1,12.3,81,7.0015,3.83951311381768
1,1,7,11,0,0,1,13.94,76,8.9981,4.92822168056529
1,1,7,12,0,0,1,16.4,62,19.0012,5.61858213669473
1,1,7,13,0,0,1,17.22,58,19.0012,5.82130260429848
1,1,7,14,0,0,1,18.04,54,19.9995,6.1858083700368
1,1,7,15,0,0,1,18.86,51,19.9995,6.17025032368911
1,1,7,16,0,0,2,18.04,54,19.9995,5.74938221447843
1,1,7,17,0,0,2,19.68,48,11.0014,4.55800175286931
1,1,7,18,0,0,3,18.86,59,16.9979,4.48225756262964
1,1,7,19,0,0,3,17.22,67,26.0027,4.46679198130813
1,1,7,20,0,0,2,18.04,62,19.9995,4.09504751138744
1,1,7,21,0,0,2,18.04,67,16.9979,3.86036277165321
1,1,7,22,0,0,1,18.86,55,27.9993,3.75384122603745
1,1,7,23,0,0,1,18.04,51,19.9995,2.68494691032589
1,1,1,0,0,1,1,16.4,40,31.0009,3.04363583289252
1,1,1,1,0,1,1,14.76,43,27.9993,1.77201595150857
1,1,1,2,0,1,1,14.76,34,30.0026,1.31638990309835
1,1,1,4,0,1,1,11.48,45,22.0028,0.916335003091897
1,1,1,5,0,1,1,11.48,45,22.0028,0.916335003091897
1,1,1,6,0,1,1,10.66,41,26.0027,1.91589545798165
1,1,1,7,0,1,1,9.84,32,26.0027,2.04565907701362
1,1,1,8,0,1,1,9.84,35,16.9979,3.44577788323082
1,1,1,10,0,1,1,10.66,35,19.0012,4.5280140553826
1,1,1,11,0,1,1,10.66,35,32.9975,5.35649892243496
1,1,1,12,0,1,1,11.48,36,16.9979,5.62814585361899
1,1,1,13,0,1,1,12.3,36,19.9995,5.36709704593292
1,1,1,14,0,1,1,12.3,36,27.9993,5.08747188924512
1,1,1,15,0,1,1,11.48,38,30.0026,5.28102321177945
1,1,1,16,0,1,1,10.66,35,27.9993,5.12276524518129
1,1,1,17,0,1,1,10.66,35,26.0027,5.11105799849106
1,1,1,18,0,1,1,10.66,33,16.9979,4.7710028131669
1,1,1,19,0,1,1,9.84,38,15.0013,4.27208872664615
1,1,1,20,0,1,1,9.84,41,15.0013,4.18543306966654
1,1,1,21,0,1,2,9.84,41,22.0028,3.75384122603745
1,1,1,22,0,1,2,9.02,44,19.0012,3.04363583289252
1,1,1,23,0,1,1,9.02,44,16.9979,2.87401570364733
1,1,2,0,1,0,1,8.2,51,16.9979,1.84594369330979
1,1,2,1,1,0,1,7.38,55,15.0013,1.19902474051623
1,1,2,2,1,0,1,7.38,51,16.9979,0.737812803212854
1,1,2,3,1,0,1,6.56,55,19.0012,0.516001858451871
1,1,2,4,1,0,1,6.56,55,16.9979,1.06731624252221
1,1,2,5,1,0,1,5.74,54,12.998,1.77201595150857
1,1,2,6,1,0,1,5.74,59,19.0012,4.13167343300989
1,1,2,7,1,0,1,5.74,59,16.9979,5.3028225381991
1,1,2,8,1,0,1,6.56,55,19.0012,6.79158574495249
1,1,2,9,1,0,1,6.56,50,19.0012,5.11105799849106
1,1,2,10,1,0,1,6.56,47,31.0009,3.61782367468086
1,1,2,11,1,0,1,7.38,37,35.0008,3.94164990581534
1,1,2,12,1,0,1,7.38,37,35.0008,3.92163486748041
1,1,2,13,1,0,1,7.38,34,43.9989,3.90141856544042
1,1,2,14,1,0,1,6.56,43,35.0008,4.01978759074127
1,1,2,15,1,0,1,6.56,37,27.9993,3.98109454638167
1,1,2,16,1,0,1,5.74,39,39.0007,4.90274314402318
1,1,2,17,1,0,1,5.74,26,31.0009,6.00965123383374
1,1,2,18,1,0,1,5.74,26,35.0008,5.83015706082196
1,1,2,19,1,0,1,4.92,28,27.9993,5.1460113341705
1,1,2,20,1,0,1,4.92,33,16.9979,4.61679443892087
1,1,2,21,1,0,1,4.1,36,15.0013,3.79714335493283
1,1,2,22,1,0,1,4.1,46,16.9979,2.83791886279778
1,1,2,23,1,0,1,4.1,46,26.0027,2.16417655412005
1,1,3,0,1,0,1,3.28,42,22.0028,1.51988224454455
1,1,3,1,1,0,1,1.64,38,19.9995,0.737812803212854
1,1,3,2,1,0,1,0.82,34,19.0012,0.213567546567729
1,1,3,3,1,0,1,0.82,34,19.0012,0.213567546567729
1,1,3,4,1,0,1,0.82,41,12.998,0.516001858451871
1,1,3,5,1,0,1,0.82,41,12.998,1.91589545798165
1,1,3,6,1,0,1,0.82,41,11.0014,3.5941866521041
1,1,3,7,1,0,1,0.82,44,12.998,5.09929376445552
1,1,3,8,1,0,1,0.82,44,8.9981,6.53557573091885
1,1,3,9,1,0,1,1.64,45,8.9981,5.40904726329368
1,1,3,11,1,0,2,3.28,42,6.0032,3.25603474882648
1,1,3,12,1,0,2,4.1,46,12.998,4.11344124328261
1,1,3,13,1,0,2,5.74,43,16.9979,4.23785103859896
1,1,3,14,1,0,2,5.74,46,16.9979,3.94164990581534
1,1,3,15,1,0,2,7.38,37,22.0028,4.22052263058934
1,1,3,16,1,0,2,7.38,40,19.0012,4.83780664256274
1,1,3,17,1,0,2,8.2,40,12.998,6.29235473205232
1,1,3,18,1,0,2,8.2,37,8.9981,6.35147534968209
1,1,3,19,1,0,2,8.2,40,7.0015,5.45031016463624
1,1,3,20,1,0,2,8.2,40,12.998,4.729970381243
1,1,3,22,1,0,2,8.2,47,6.0032,3.41985091112851
1,1,3,23,1,0,2,8.2,44,7.0015,2.80100970155622
1,1,4,0,1,0,2,9.02,47,12.998,1.91589545798165
1,1,4,1,1,0,1,8.2,51,6.0032,1.06731624252221
1,1,4,2,1,0,1,8.2,51,6.0032,0.916335003091897
1,1,4,4,1,0,2,8.2,59,6.0032,1.06731624252221
1,1,4,5,1,0,2,8.2,59,6.0032,2.55972190637099
1,1,4,6,1,0,2,8.2,75,8.9981,4.00053292065611
1,1,4,7,1,0,2,8.2,69,6.0032,5.74938221447843
1,1,4,10,1,0,2,9.84,52,6.0032,4.14974736406076
1,1,4,12,1,0,1,12.3,49,16.9979,4.68818813915587
1,1,4,13,1,0,1,13.94,42,19.9995,4.65990060001007
1,1,4,14,1,0,1,13.94,39,19.0012,4.64562319424853
1,1,4,15,1,0,1,14.76,34,19.0012,4.67408848046796
1,1,4,16,1,0,1,14.76,34,19.0012,5.57996972641951
1,1,4,17,1,0,2,14.76,34,12.998,7.13599269795072
1,1,4,18,1,0,1,13.94,36,11.0014,6.96864737973666
1,1,4,19,1,0,1,13.94,34,6.0032,6.17025032368911
1,1,4,21,1,0,1,10.66,60,8.9981,4.33895893136806
1,1,4,22,1,0,1,10.66,60,11.0014,3.86036277165321
1,1,4,23,1,0,1,9.84,70,7.0015,3.61782367468086
1,1,5,0,1,0,1,9.02,75,6.0032,2.51563357905137
1,1,5,2,1,0,1,9.02,69,11.0014,1.06731624252221
1,1,5,3,1,0,1,9.02,69,7.0015,0.916335003091897
1,1,5,4,1,0,1,9.02,69,8.9981,0.737812803212854
1,1,5,5,1,0,2,8.2,80,8.9981,1.84594369330979
1,1,5,6,1,0,2,9.02,73,7.0015,3.83951311381768
1,1,5,8,1,0,1,9.84,70,8.9981,7.32666211284249
1,1,5,9,1,0,1,9.84,70,11.0014,5.97636939206205
1,1,5,10,1,0,1,10.66,65,12.998,4.63125492909498
1,1,5,11,1,0,1,12.3,56,11.0014,4.92822168056529
1,1,5,12,1,0,1,14.76,50,16.9979,5.5209431541225
1,1,5,13,1,0,1,16.4,43,19.0012,5.64716817405321
1,1,5,14,1,0,1,18.86,36,12.998,5.38815974347835
1,1,5,15,1,0,1,21.32,27,16.9979,5.81241856875973
1,1,5,16,1,0,1,21.32,27,19.0012,6.38780992525319
1,1,5,17,1,0,1,18.86,36,15.0013,7.47639315487536
1,1,5,18,1,0,1,20.5,29,16.9979,7.1750656690267
1,1,5,19,1,0,1,18.86,33,19.0012,6.22432764732339
1,1,5,20,1,0,1,17.22,41,12.998,5.37765050686257
1,1,5,21,1,0,1,16.4,43,15.0013,5.12276524518129
1,1,5,22,1,0,1,14.76,50,12.998,4.88989940211747
1,1,6,0,0,0,1,14.76,50,11.0014,4.01978759074127
1,1,6,1,0,0,1,15.58,46,11.0014,3.664237552959
1,1,6,2,0,0,1,14.76,50,7.0015,3.01104835010761
1,1,6,3,0,0,1,13.12,57,7.0015,2.27349476220013
1,1,6,4,0,0,1,13.12,57,6.0032,1.6097976013647
1,1,6,5,0,0,1,10.66,75,7.0015,1.51988224454455
1,1,6,6,0,0,1,10.66,75,7.0015,1.31638990309835
1,1,6,7,0,0,1,9.02,87,12.998,2.27349476220013
1,1,6,8,0,0,1,9.84,75,7.0015,3.70955721719861
1,1,6,9,0,0,1,9.02,80,8.9981,4.82459924994307
1,1,6,10,0,0,1,11.48,75,6.0032,5.6376744324644
1,1,6,11,0,0,1,13.94,57,15.0013,6.59666473185927
1,1,6,12,0,0,1,16.4,43,15.0013,6.92684720229069
1,1,6,13,0,0,1,18.04,44,12.998,7.31607205542177
1,1,6,14,0,0,1,20.5,42,19.0012,7.65309528973445
1,1,6,15,0,0,1,23.78,37,19.9995,7.33721695045173
1,1,6,16,0,0,2,22.96,37,19.0012,7.07358159745517
1,1,6,17,0,0,2,22.14,43,8.9981,6.58319957488815
1,1,6,18,0,0,1,22.14,45,8.9981,6.40939047780063
1,1,6,19,0,0,1,21.32,42,7.0015,5.74938221447843
1,1,6,20,0,0,1,20.5,39,16.9979,5.3028225381991
1,1,6,21,0,0,1,18.04,44,15.0013,4.95342743674989
1,1,6,22,0,0,1,18.04,38,16.9979,4.5280140553826
1,1,6,23,0,0,1,17.22,38,15.0013,4.67408848046796
1,1,7,0,0,0,1,15.58,40,19.0012,4.23785103859896
1,1,7,1,0,0,1,13.94,42,12.998,3.88099619576357
1,1,7,2,0,0,1,14.76,37,19.0012,3.77561183669993
1,1,7,3,0,0,1,13.94,42,8.9981,2.80100970155622
1,1,7,4,0,0,1,13.12,49,16.9979,1.19902474051623
1,1,7,5,0,0,2,13.12,49,7.0015,0.516001858451871
1,1,7,8,0,0,1,12.3,52,8.9981,3.54600969185393
1,1,7,9,0,0,1,13.12,53,8.9981,4.75740670715944
1,1,7,10,0,0,1,13.94,49,11.0014,5.68480064472443
1,1,7,11,0,0,1,14.76,46,15.0013,6.09913800203133
1,1,7,12,0,0,1,15.58,43,15.0013,6.77265997415894
1,1,7,13,0,0,1,16.4,37,19.9995,6.7215957845537
1,1,7,14,0,0,1,16.4,40,12.998,6.6234105525366
1,1,7,15,0,0,1,16.4,37,19.0012,6.63669252195901
1,1,7,16,0,0,1,16.4,37,19.9995,6.52870820920303
1,1,7,17,0,0,1,15.58,40,15.0013,5.78558664938185
1,1,7,18,0,0,1,13.94,46,15.0013,5.41942638992626
1,1,7,19,0,0,1,13.12,49,12.998,4.57284546703895
1,1,7,20,0,0,1,12.3,52,11.0014,4.7710028131669
1,1,7,21,0,0,1,11.48,56,15.0013,4.23785103859896
1,1,7,22,0,0,1,10.66,60,7.0015,3.57025164061995
1,1,7,23,0,0,1,10.66,56,16.9979,2.72457395242482
1,1,1,0,1,0,1,9.84,60,15.0013,1.98233848926916
1,1,1,1,1,0,1,9.84,60,8.9981,1.06731624252221
1,1,1,2,1,0,1,9.84,56,8.9981,1.06731624252221
1,1,1,3,1,0,1,9.84,52,11.0014,0.737812803212854
1,1,1,4,1,0,1,9.02,64,7.0015,0.916335003091897
1,1,1,5,1,0,2,8.2,64,6.0032,2.32519332155321
1,1,1,6,1,0,2,9.02,60,8.9981,4.18543306966654
1,1,1,7,1,0,2,9.02,60,7.0015,5.96798479664004
1,1,1,8,1,0,2,9.02,55,6.0032,7.18060776609802
1,1,1,11,1,0,2,10.66,56,6.0032,4.18543306966654
1,1,1,12,1,0,2,10.66,56,7.0015,4.43553001381065
1,1,1,13,1,0,2,10.66,56,7.0015,4.0388625711096
1,1,1,14,1,0,3,9.02,75,11.0014,3.36687204032087
1,1,1,15,1,0,3,9.02,75,11.0014,3.81844184018853
1,1,1,16,1,0,3,9.02,87,6.0032,3.33979413194887
1,1,1,18,1,0,4,8.2,86,6.0032,5.23683930794868
1,1,1,19,1,0,3,8.2,93,6.0032,5.5109718322808
1,1,1,20,1,0,2,8.2,86,6.0032,4.85093938347302
1,1,1,22,1,0,2,8.2,92,7.0015,3.664237552959
1,1,1,23,1,0,2,9.02,87,7.0015,3.41985091112851
1,1,2,0,1,0,2,9.02,87,7.0015,1.91589545798165
1,1,2,1,1,0,2,9.02,93,7.0015,1.06731624252221
1,1,2,2,1,0,2,9.02,87,11.0014,0.916335003091897
1,1,2,4,1,0,2,8.2,86,11.0014,0.916335003091897
1,1,2,5,1,0,1,16.4,47,15.0013,2.4234376429417
1,1,2,6,1,0,2,7.38,93,12.998,4.01978759074127
1,1,2,7,1,0,2,7.38,93,11.0014,5.81241856875973
1,1,2,8,1,0,2,7.38,93,11.0014,7.45107144981684
1,1,2,9,1,0,2,7.38,93,11.0014,5.56044456222351
1,1,2,10,1,0,2,7.38,93,11.0014,4.09504751138744
1,1,2,11,1,0,1,17.22,38,19.9995,4.40381447281404
1,1,2,12,1,0,1,17.22,38,19.9995,4.95342743674989
1,1,2,13,1,0,1,17.22,38,19.9995,5.38815974347835
1,1,2,14,1,0,1,17.22,38,19.9995,4.48225756262964
1,1,2,15,1,0,1,17.22,38,19.9995,4.90274314402318
1,1,2,16,1,0,1,17.22,38,23.9994,5.96798479664004
1,1,2,17,1,0,1,17.22,38,16.9979,7.39465104078177
1,1,2,18,1,0,1,16.4,40,7.0015,6.9804857476131
1,1,2,19,1,0,1,15.58,46,7.0015,6.29235473205232
1,1,2,20,1,0,1,13.94,53,7.0015,5.60898297676316
1,1,2,21,1,0,1,13.12,66,6.0032,4.63125492909498
1,1,2,22,1,0,1,12.3,70,6.0032,4.6022403255315
1,1,2,23,1,0,1,10.66,81,7.0015,3.10700905689662
1,1,3,1,1,0,1,9.84,87,6.0032,1.31638990309835
1,1,3,2,1,0,1,8.2,85,11.0014,1.06731624252221
1,1,3,4,1,0,1,8.2,80,8.9981,0.516001858451871
1,1,3,5,1,0,1,8.2,80,8.9981,2.37512942631115
1,1,3,6,1,0,1,8.2,86,8.9981,3.92163486748041
1,1,3,7,1,0,1,8.2,80,8.9981,6.09913800203133
1,1,3,8,1,0,1,8.2,82,7.0015,7.5903860702395
1,1,3,9,1,0,2,8.2,86,8.9981,5.83898216791199
1,1,3,10,1,0,2,9.84,87,8.9981,4.33895893136806
1,1,3,11,1,0,2,10.66,87,6.0032,4.37162964206895
1,1,3,14,1,0,3,13.12,81,7.0015,3.90141856544042
1,1,3,15,1,0,2,13.94,87,6.0032,4.01978759074127
1,1,3,16,1,0,2,13.94,87,16.9979,4.65990060001007
1,1,3,17,1,0,3,13.94,87,15.0013,4.87698481252028
1,1,3,18,1,0,3,13.94,87,12.998,4.355356094546
1,1,3,19,1,0,3,13.12,93,15.0013,4.27208872664615
1,1,3,20,1,0,3,13.12,93,11.0014,3.54600969185393
1,1,3,21,1,0,3,13.94,87,15.0013,2.68494691032589
1,1,3,22,1,0,3,13.94,87,12.998,3.33979413194887
1,1,3,23,1,0,3,13.94,87,15.0013,1.51988224454455
1,1,4,0,1,0,3,13.94,93,12.998,0.737812803212854
1,1,4,1,1,0,3,14.76,93,12.998,0.737812803212854
1,1,4,2,1,0,3,14.76,93,16.9979,0.516001858451871
1,1,4,3,1,0,3,14.76,93,16.9979,0.737812803212854
1,1,4,4,1,0,3,14.76,93,12.998,0.516001858451871
1,1,4,5,1,0,3,13.94,93,6.0032,2.04565907701362
1,1,4,6,1,0,3,14.76,93,8.9981,4.20305090980553
1,1,4,7,1,0,2,13.94,87,19.0012,5.79456082807366
1,1,4,8,1,0,1,13.12,81,12.998,7.63392768635924
1,1,4,9,1,0,1,13.12,81,7.0015,5.88267530444253
1,1,4,10,1,0,1,13.94,81,7.0015,4.22052263058934
1,1,4,11,1,0,2,13.94,81,7.0015,4.67408848046796
1,1,4,12,1,0,2,13.94,81,7.0015,5.00304731719127
1,1,4,13,1,0,1,17.22,77,11.0014,5.44005743764199
1,1,4,14,1,0,1,17.22,77,11.0014,5.1460113341705
1,1,4,15,1,0,1,18.04,72,8.9981,5.49091155305913
1,1,4,16,1,0,1,18.86,67,12.998,6.29235473205232
1,1,4,17,1,0,1,18.86,63,11.0014,7.5708463636327
1,1,4,18,1,0,1,18.04,67,12.998,7.18614004802286
1,1,4,19,1,0,2,17.22,71,11.0014,6.63669252195901
1,1,4,20,1,0,2,17.22,71,12.998,5.96798479664004
1,1,4,21,1,0,1,18.04,67,8.9981,5.34585569124382
1,1,4,22,1,0,1,15.58,76,19.9995,4.86399845329019
1,1,4,23,1,0,1,16.4,76,22.0028,3.77561183669993
1,1,5,0,1,0,2,16.4,71,19.0012,3.13784513431974
1,1,5,1,1,0,2,15.58,76,19.9995,1.77201595150857
1,1,5,2,1,0,1,16.4,76,23.9994,1.91589545798165
1,1,5,3,1,0,1,14.76,87,16.9979,1.31638990309835
1,1,5,4,1,0,3,13.12,70,32.9975,0.737812803212854
1,1,5,5,1,0,2,12.3,70,36.9974,2.32519332155321
1,1,5,6,1,0,2,10.66,75,15.0013,3.90141856544042
1,1,5,7,1,0,1,10.66,60,15.0013,5.37765050686257
1,1,5,8,1,0,1,9.84,52,23.9994,7.1750656690267
1,1,5,9,1,0,1,9.02,47,26.0027,5.74025293101031
1,1,5,10,1,0,1,9.84,44,30.0026,4.43553001381065
1,1,5,11,1,0,1,9.84,38,40.9973,4.6022403255315
1,1,5,12,1,0,1,9.84,38,32.9975,5.12276524518129
1,1,5,13,1,0,1,10.66,33,35.0008,5.12276524518129
1,1,5,14,1,0,1,10.66,33,36.9974,4.81131620430856
1,1,5,15,1,0,1,10.66,33,39.0007,4.92822168056529
1,1,5,16,1,0,1,11.48,30,31.0009,5.90855309483276
1,1,5,17,1,0,1,11.48,33,27.9993,6.64991471653099
1,1,5,18,1,0,1,10.66,38,19.9995,6.43791365293628
1,1,5,19,1,0,1,10.66,38,19.0012,5.6660523286674
1,1,5,20,1,0,1,9.84,41,11.0014,4.90274314402318
1,1,5,21,1,0,1,9.84,41,19.0012,4.41972990253203
1,1,5,22,1,0,1,8.2,47,22.0028,3.73182521190391
1,1,5,23,1,0,1,7.38,47,12.998,3.73182521190391
1,1,6,0,0,0,1,6.56,47,7.0015,3.19793014053082
1,1,6,1,0,0,1,6.56,47,12.998,3.36687204032087
1,1,6,2,0,0,1,6.56,47,11.0014,3.01104835010761
1,1,6,3,0,0,1,5.74,54,7.0015,2.27349476220013
1,1,6,4,0,0,1,5.74,50,8.9981,0.737812803212854
1,1,6,5,0,0,1,5.74,50,8.9981,0.916335003091897
1,1,6,7,0,0,1,5.74,50,8.9981,2.47023705138063
1,1,6,8,0,0,1,4.92,54,7.0015,4.25503885654418
1,1,6,9,0,0,1,5.74,50,7.0015,4.0577617399466
1,1,6,11,0,0,1,8.2,40,12.998,5.38815974347835
1,1,6,12,0,0,1,9.02,41,16.9979,5.78558664938185
1,1,6,13,0,0,1,9.02,44,19.0012,5.79456082807366
1,1,6,14,0,0,1,9.84,41,19.9995,5.89132898305432
1,1,6,15,0,0,1,9.84,38,19.9995,5.84777815235986
1,1,6,16,0,0,1,9.84,38,15.0013,5.6660523286674
1,1,6,17,0,0,1,9.84,41,16.9979,5.00304731719127
1,1,6,18,0,0,1,9.02,41,12.998,4.99073928471771
1,1,6,19,0,0,1,8.2,47,15.0013,4.41972990253203
1,1,6,20,0,0,1,8.2,44,16.9979,4.43553001381065
1,1,6,21,0,0,1,7.38,43,16.9979,3.81844184018853
1,1,6,22,0,0,1,6.56,47,23.9994,3.75384122603745
1,1,6,23,0,0,1,6.56,47,15.0013,3.96146831053982
1,1,7,0,0,0,1,6.56,47,22.0028,3.5941866521041
1,1,7,1,0,0,2,6.56,47,19.9995,3.13784513431974
1,1,7,2,0,0,2,6.56,47,19.0012,3.16814505115212
1,1,7,3,0,0,2,6.56,48,26.0027,2.51563357905137
1,1,7,4,0,0,2,6.56,47,26.0027,1.19902474051623
1,1,7,5,0,0,2,6.56,47,22.0028,1.06731624252221
1,1,7,6,0,0,2,5.74,50,19.0012,1.42260851646908
1,1,7,7,0,0,1,4.92,54,19.0012,2.10618056274587
1,1,7,8,0,0,1,4.92,54,15.0013,2.94393197632047
1,1,7,9,0,0,1,4.92,54,12.998,4.22052263058934
1,1,7,10,0,0,1,5.74,54,19.0012,4.7710028131669
1,1,7,11,0,0,1,6.56,47,15.0013,5.24795972053081
1,1,7,12,0,0,1,7.38,40,19.9995,5.91712394254351
1,1,7,13,0,0,1,8.2,34,19.0012,5.83015706082196
1,1,7,14,0,0,1,8.2,32,23.9994,5.49091155305913
1,1,7,15,0,0,1,9.02,27,12.998,5.6660523286674
1,1,7,16,0,0,1,9.02,29,19.9995,5.65662737517647
1,1,7,17,0,0,1,9.02,25,16.9979,5.02747416324039
1,1,7,18,0,0,1,7.38,29,15.0013,4.68818813915587
1,1,7,19,0,0,1,6.56,37,11.0014,4.54305847498049
1,1,7,20,0,0,1,6.56,37,7.0015,4.30578480887054
1,1,7,21,0,0,1,6.56,40,11.0014,3.88099619576357
1,1,7,22,0,0,1,7.38,37,6.0032,3.61782367468086
1,1,7,23,0,0,1,6.56,43,6.0032,2.68494691032589
1,1,1,0,0,1,1,5.74,46,8.9981,2.51563357905137
1,1,1,1,0,1,1,5.74,43,7.0015,2.27349476220013
1,1,1,4,0,1,1,4.92,58,7.0015,1.42260851646908
1,1,1,5,0,1,1,4.92,54,6.0032,1.19902474051623
1,1,1,6,0,1,1,4.1,54,6.0032,1.84594369330979
1,1,1,7,0,1,1,4.1,54,7.0015,2.83791886279778
1,1,1,8,0,1,1,4.1,58,11.0014,4.00053292065611
1,1,1,9,0,1,1,4.1,58,11.0014,4.32243593110251
1,1,1,10,0,1,2,5.74,59,12.998,4.7710028131669
1,1,1,11,0,1,1,6.56,59,16.9979,5.39862518730821
1,1,1,12,0,1,1,8.2,55,22.0028,5.46052155434867
1,1,1,13,0,1,2,9.84,41,27.9993,5.86528364681748
1,1,1,14,0,1,1,9.84,44,26.0027,5.41942638992626
1,1,1,15,0,1,1,10.66,44,30.0026,5.53087573997192
1,1,1,16,0,1,1,10.66,44,23.9994,5.40904726329368
1,1,1,17,0,1,1,10.66,48,22.0028,5.54076994036717
1,1,1,18,0,1,1,10.66,52,22.0028,5.41942638992626
1,1,1,19,0,1,1,10.66,56,19.0012,5.00304731719127
1,1,1,20,0,1,1,10.66,60,19.0012,4.22052263058934
1,1,1,21,0,1,1,11.48,52,22.0028,3.33979413194887
1,1,1,22,0,1,2,12.3,49,23.9994,3.16814505115212
1,1,1,23,0,1,3,10.66,70,19.9995,2.64430559154906
1,1,2,0,1,0,2,10.66,70,22.0028,1.77201595150857
1,1,2,1,1,0,2,11.48,65,23.9994,0.516001858451871
1,1,2,2,1,0,3,11.48,75,16.9979,1.77201595150857
